codigo_favorecido,nome_favorecido,codigo_municipio_siafi
33919960000109,MUNICIPIO DE MADRE DE DEUS,3293
13284641000167,MUNICIPIO DE MAETINGA,3975
13751821000101,MUNICIPIO DE MAIQUINIQUE,3701
14212872000128,MUNICIPIO DE MAIRI,3703
14105217000170,MUNICIPIO DE MALHADA,3705
14106561000184,MUNICIPIO DE MALHADA DE PEDRAS,3707
13894886000106,MUNICIPIO DE MANOEL VITORINO,3709
13348529000142,MUNICIPIO DE MANSIDAO,3977
30219593000142,SECRETARIA MUNICIPAL DE EDUCACAO DE MANSIDAO - SMEM,3977
13910203000167,MUNICIPIO DE MARACAS,3711
13784384000122,MUNICIPIO DE MARAGOGIPE,3713
13848973000127,MUNICIPIO DE MARAU,3715
13765219000123,MUNICIPIO DE MARCIONILIO SOUZA,3717
13818018000147,MUNICIPIO DE MASCOTE,3719
13805528000180,MUNICIPIO DE MATA DE SAO JOAO,3721
16417800000142,MUNICIPIO DE MATINA,3295
13786520000113,MUNICIPIO DE MEDEIROS NETO,3723
13913363000160,MUNICIPIO DE MIGUEL CALMON,3725
13720263000117,MUNICIPIO DE MILAGRES,3727
13913371000106,MUNICIPIO DE MIRANGABA,3729
16416521000164,MUNICIPIO DE MIRANTE,3297
13698766000133,MUNICIPIO DE MONTE SANTO,3731
16870648000159,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - F.M.A.S.,3731
30060234000195,SECRETARIA MUNICIPAL DE EDUCACAO CULTURA ESPORTE E LAZER,3733
13717517000148,MUNICIPIO DE MORRO DO CHAPEU,3735
13677687000146,MUNICIPIO DE MORTUGABA,3737
13922562000134,MUNICIPIO DE MUCUGE,3739
13761705000173,MUNICIPIO DE MUCURI,3741
16445876000181,MUNICIPIO DE MULUNGU DO MORRO,3299
13795380000140,MUNICIPIO DE MUNDO NOVO,3743
13796461000164,MUNICIPIO DE MUNIZ FERREIRA,3745
16440778000151,MUNICIPIO DE MUQUEM DO SAO FRANCISCO,3005
13828504000146,MUNICIPIO DE MURITIBA,3747
13827035000140,MUNICIPIO DE MUTUIPE,3749
06074789000101,SECRETARIA MUNICIPAL DE EDUCACAO,3751
13758313000155,MUNICIPIO DE NILO PECANHA,3753
13347539000163,MUNICIPIO DE NORDESTINA,3979
13858675000118,MUNICIPIO DE NOVA CANAA,3755
16444069000144,MUNICIPIO DE NOVA FATIMA,3007
32697583000148,MUNICIPIO DE NOVA IBIA,3009
13892187000127,MUNICIPIO DE NOVA ITARANA,3757
06077132000106,SECRETARIA DE EDUCACAO DE NOVA REDENCAO/BA,3011
13904420000144,MUNICIPIO DE NOVA SOURE,3759
13761531000149,MUNICIPIO DE NOVA VICOSA,3761
06090467000156,SECRETARIA MUNICIPAL DE EDUCACAO DE NOVO HORIZONTE,3013
16298945000171,MUNICIPIO DE NOVO TRIUNFO,3015
13647854000106,MUNICIPIO DE OLINDINA,3763
06075190000192,SECRETARIA DE EDUCACAO DE OLIVEIRA DOS BREJINHOS,3765
13648043000120,MUNICIPIO DE OURICANGAS,3767
16444150000124,MUNICIPIO DE OUROLANDIA,3017
13982590000147,MUNICIPIO DE PALMAS DE MONTE ALTO,3769
13922638000121,MUNICIPIO DE PALMEIRAS,3771
19081723000190,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,3773
13675491000112,MUNICIPIO DE PARAMIRIM,3773
14105225000117,MUNICIPIO DE PARATINGA,3775
30056449000132,SECRETARIA DE EDUCACAO,3777
13682299000153,MUNICIPIO DE PAU BRASIL,3779
14217327000124,MUNICIPIO DE PAULO AFONSO,3781
13232913000185,MUNICIPIO DE PE DE SERRA,3981
13648241000193,MUNICIPIO DE PEDRAO,3783
14216238000163,MUNICIPIO DE PEDRO ALEXANDRE,3785
13675681000130,MUNICIPIO DE PIATA,3787
13692033000191,MUNICIPIO DE PILAO ARCADO,3789
13982624000101,MUNICIPIO DE PINDAI,3791
13908710000166,MUNICIPIO DE PINDOBACU,3793
13896725000151,MUNICIPIO DE PINTADAS,3983
13071220000158,MUNICIPIO DE PIRAI DO NORTE,3019
13694658000192,MUNICIPIO DE PIRIPA,3795
13795786000122,MUNICIPIO DE PIRITIBA,3797
13769021000118,MUNICIPIO DE PLANALTINO,3799
13858907000138,MUNICIPIO DE PLANALTO,3801
14242200000165,MUNICIPIO DE POCOES,3803
13806237000106,MUNICIPIO DE POJUCA,3805
16444143000122,MUNICIPIO DE PONTO NOVO,3021
13635016000112,MUNICIPIO DE PORTO SEGURO,3807
13752191000190,MUNICIPIO DE POTIRAGUA,3809
13761713000110,MUNICIPIO DE PRADO,3811
13717798000139,MUNICIPIO DE PRESIDENTE DUTRA,3813
14120539000199,MUNICIPIO DE PRESIDENTE JANIO QUADROS,3815
13071253000106,MUNICIPIO DE PRESIDENTE TANCREDO NEVES,3023
14218952000190,MUNICIPIO DE QUEIMADAS,3817
13698782000126,MUNICIPIO DE QUIJINGUE,3819
16443723000103,MUNICIPIO DE QUIXABEIRA,3025
13195862000169,MUNICIPIO DE RAFAEL JAMBEIRO,3985
13909247000177,MUNICIPIO DE REMANSO,3821
13844220000143,MUNICIPIO DE RETIROLANDIA,3823
14100747000126,MUNICIPIO DE RIACHAO DAS NEVES,3825
14043269000160,MUNICIPIO DE RIACHAO DO JACUIPE,3827
14105191000160,MUNICIPIO DE RIACHO DE SANTANA,3829
13809405000117,MUNICIPIO DE RIBEIRA DO AMPARO,3831
13809397000109,MUNICIPIO DE RIBEIRA DO POMBAL,3833
16418683000131,MUNICIPIO DE RIBEIRAO DO LARGO,3027
14263859000106,MUNICIPIO DE RIO DE CONTAS,3835
13678008000153,MUNICIPIO DE RIO DO ANTONIO,3837
13783279000179,MUNICIPIO DE RIO DO PIRES,3839
06084501000180,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E DESPORTOS",3841
14217350000119,MUNICIPIO DE RODELAS,3843
13810833000160,MUNICIPIO DE RUY BARBOSA,3845
14787739000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL- FMAS,3847
13743281000114,MUNICIPIO DE SALINAS DA MARGARIDA,3847
13927801000149,MUNICIPIO DE SALVADOR,3849
06080176000187,SECRETARIA MUNICIPAL DE EDUCACAO DE SANTA BARBARA,3851
30069536000124,"SECRETARIA MUNICIPAL DE EDUCACAO, ESPORTE E LAZER",3853
13635008000176,MUNICIPIO DE SANTA CRUZ CABRALIA,3855
14147912000103,MUNICIPIO DE SANTA CRUZ DA VITORIA,3857
14199921000130,MUNICIPIO DE SANTA INES,3859
13269634000196,MUNICIPIO DE SANTA LUZIA,3987
06081569000105,SECRETARIA DA EDUCACAO DE SANTA MARIA DA VITORIA,3863
13880711000140,MUNICIPIO DE SANTA RITA DE CASSIA,3549
13693650000101,MUNICIPIO DE SANTA TERESINHA,3869
13807870000119,MUNICIPIO DE SANTALUZ,3861
13913140000100,MUNICIPIO DE SANTANA,3865
06074839000150,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E DESPORTO DO MUNICIPIO DE SANTANOPOLIS",3867
14222566000172,MUNICIPIO DE SANTO AMARO,3871
30192617000117,SECRETARIA MUNICIPAL DE EDUCACAO,3873
13825476000103,MUNICIPIO DE SANTO ANTONIO DE JESUS,3873
14042667000161,MUNICIPIO DE SANTO ESTEVAO,3875
13655436000160,MUNICIPIO DE SAO DESIDERIO,3877
16435547000150,MUNICIPIO DE SAO DOMINGOS,3029
13827027000102,MUNICIPIO DE SAO FELIPE,3881
13828389000100,MUNICIPIO DE SAO FELIX,3879
16430951000130,MUNICIPIO DE SAO FELIX DO CORIBE,3031
13830823000196,MUNICIPIO DE SAO FRANCISCO DO CONDE,3883
13891544000132,MUNICIPIO DE SAO GABRIEL,3989
14060602000149,MUNICIPIO DE SAO GONCALO DOS CAMPOS,3885
16429268000183,MUNICIPIO DE SAO JOSE DA VITORIA,3035
16443632000160,MUNICIPIO DE SAO JOSE DO JACUIPE,3033
31254251000126,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTE E LAZER",3887
13831441000187,MUNICIPIO DE SAO SEBASTIAO DO PASSE,3889
13696257000171,MUNICIPIO DE SAPEACU,3891
13648480000143,MUNICIPIO DE SATIRO DIAS,3893
13040233000160,MUNICIPIO DE SAUBARA,3037
14197628000133,MUNICIPIO DE SAUDE,3895
13922604000137,MUNICIPIO DE SEABRA,3897
13982616000157,MUNICIPIO DE SEBASTIAO LARANJEIRAS,3899
13988308000139,MUNICIPIO DE SENHOR DO BONFIM,3901
13692736000110,MUNICIPIO DE SENTO SE,3903
16417784000198,MUNICIPIO DE SERRA DO RAMALHO,3039
14222277000173,MUNICIPIO DE SERRA DOURADA,3905
13627823000193,MUNICIPIO DE SERRA PRETA,3907
13845086000103,MUNICIPIO DE SERRINHA,3909
14196703000141,MUNICIPIO DE SERROLANDIA,3911
13927827000197,MUNICIPIO DE SIMOES FILHO,3913
16417792000134,MUNICIPIO DE SITIO DO MATO,3041
13452958000165,MUNICIPIO DE SITIO DO QUINTO,3043
16444804000110,MUNICIPIO DE SOBRADINHO,3045
13922554000198,MUNICIPIO DE SOUTO SOARES,3915
13655659000128,MUNICIPIO DE TABOCAS DO BREJO VELHO,3917
13676309000148,MUNICIPIO DE TANHACU,3919
13225131000119,MUNICIPIO DE TANQUE NOVO,3991
13627997000156,MUNICIPIO DE TANQUINHO,3921
13850342000142,MUNICIPIO DE TAPEROA,3923
13796016000102,MUNICIPIO DE TAPIRAMUTA,3925
30096794000108,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE",3925
13650403000128,MUNICIPIO DE TEIXEIRA DE FREITAS,3993
13824248000119,MUNICIPIO DE TEODORO SAMPAIO,3927
13845466000130,MUNICIPIO DE TEOFILANDIA,3929
14196042000154,MUNICIPIO DE TEOLANDIA,3931
13824511000170,MUNICIPIO DE TERRA NOVA,3933
14243463000199,MUNICIPIO DE TREMEDAL,3935
13810312000102,MUNICIPIO DE TUCANO,3937
13698758000197,MUNICIPIO DE UAUA,3939
13910690000168,MUNICIPIO DE UBAIRA,3941
16137309000168,MUNICIPIO DE UBAITABA,3943
14235253000159,MUNICIPIO DE UBATA,3945
14140701000130,MUNICIPIO DE UIBAI,3947
16449902000140,MUNICIPIO DE UMBURANAS,3047
13672605000170,MUNICIPIO DE UNA,3949
13982632000140,MUNICIPIO DE URANDI,3951
14160378000167,MUNICIPIO DE URUCUCA,3953
13811807000156,MUNICIPIO DE UTINGA,3955
18209824000131,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE VALENCA,3957
14235899000136,MUNICIPIO DE VALENCA,3957
06083366000158,SECRETARIA DE EDUCAO E CULTURA DO MUNICPIO DE VALENTE BAHIA,3959
13896758000100,MUNICIPIO DE VARZEA DA ROCA,3997
30868655000147,SECRETARIA MUNICIPAL DE EDUCACAO,3961
13231006000111,MUNICIPIO DE VARZEA NOVA,3995
13460266000169,MUNICIPIO DE VARZEDO,3049
13891130000103,MUNICIPIO DE VERA CRUZ,3963
06080403000174,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,3051
14239578000100,MUNICIPIO DE VITORIA DA CONQUISTA,3965
14694517000132,MUNICIPIO DE WAGNER,3967
13348479000101,MUNICIPIO DE WANDERLEY,3999
13758842000159,MUNICIPIO DE WENCESLAU GUIMARAES,3969
13880257000127,MUNICIPIO DE XIQUE-XIQUE,3971
06086605000123,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,3971
07411531000116,MUNICIPIO DE ABAIARA,1301
23555170000138,MUNICIPIO DE ACARAPE,1231
07547821000191,MUNICIPIO DE ACARAU,1303
07847379000119,MUNICIPIO DE ACOPIARA,1305
07568231000145,MUNICIPIO DE AIUABA,1307
07598626000190,MUNICIPIO DE ALCANTARAS,1309
07385503000171,MUNICIPIO DE ALTANEIRA,1311
07891666000126,MUNICIPIO DE ALTO SANTO,1313
06582449000191,MUNICIPIO DE AMONTADA,1587
07594500000148,MUNICIPIO DE ANTONINA DO NORTE,1315
07438468000101,MUNICIPIO DE APUIARES,1317
07911696000157,MUNICIPIO DE AQUIRAZ,1319
07684756000146,MUNICIPIO DE ARACATI,1321
07387392000132,MUNICIPIO DE ARACOIABA,1323
23718356000160,MUNICIPIO DE ARARENDA,989
30172026000188,"SECRETARIA DE EDUCACAO, CULTURA E TECNOLOGIA DA INFORMACAO",1325
07387525000170,MUNICIPIO DE ARATUBA,1327
06748297000154,MUNICIPIO DE ARNEIROZ,1329
07587983000153,MUNICIPIO DE ASSARE,1331
06077916000126,MUNICIPIO DE AURORA - SECRETARIA DE EDUCACAO,1333
07520224000173,MUNICIPIO DE BAIXIO,1335
23444672000191,MUNICIPIO DE BANABUIU,1233
06740278000181,MUNICIPIO DE BARBALHA,1337
12459632000105,MUNICIPIO DE BARREIRA,1235
07620396000119,MUNICIPIO DE BARRO,1339
23478597000180,MUNICIPIO DE BARROQUINHA,1237
07387343000108,MUNICIPIO DE BATURITE,1341
30848280000153,SECRETARIA DE EDUCACAO,1343
07566045000177,MUNICIPIO DE BELA CRUZ,1345
07963515000136,MUNICIPIO DE BOA VIAGEM,1347
06073865000164,SECRETARIA DE EDUCACAO DO MUNICIPIO DE BOA VIAGEM,1347
07620701000172,MUNICIPIO DE BREJO SANTO,1349
07660350000123,MUNICIPIO DE CAMOCIM,1351
07416704000199,MUNICIPIO DE CAMPOS SALES,1353
07963259000187,MUNICIPIO DE CANINDE,1355
07063589000116,MUNICIPIO DE CAPISTRANO,1357
07707094000182,MUNICIPIO DE CARIDADE,1359
07598600000142,MUNICIPIO DE CARIRE,1361
06738132000100,MUNICIPIO DE CARIRIACU,1363
07540180000143,MUNICIPIO DE CARIUS,1365
07732670000141,MUNICIPIO DE CARNAUBAL,1367
30532509000146,SECRETARIA DE EDUCACAO,1369
07540925000174,MUNICIPIO DE CATARINA,1371
35049097000101,MUNICIPIO DE CATUNDA,983
29987433000164,SECRETARIA MUNICIPAL DE EDUCACAO,1373
07812241000184,MUNICIPIO DE CEDRO,1375
07146301000177,MUNICIPIO DE CHAVAL,1377
63386627000142,MUNICIPIO DE CHORO,993
23555279000175,MUNICIPIO DE CHOROZINHO,1239
07598618000144,MUNICIPIO DE COREAU,1381
07982036000167,MUNICIPIO DE CRATEUS,1383
30024157000118,SECRETARIA MUNICIPAL DE EDUCACAO,1385
07587975000107,MUNICIPIO DE CRATO,1385
10462349000107,MUNICIPIO DE CROATA,1241
07663917000115,MUNICIPIO DE CRUZ,1589
30005629000195,SECRETARIA MUNICIPAL DA EDUCACAO,1243
12465068000125,MUNICIPIO DE ERERE,1245
23563067000130,MUNICIPIO DE EUSEBIO,1247
07595572000100,MUNICIPIO DE FARIAS BRITO,1387
07673106000103,MUNICIPIO DE FORQUILHA,1591
07954605000160,MUNICIPIO DE FORTALEZA,1389
35050756000120,MUNICIPIO DE FORTIM,987
07598592000134,MUNICIPIO DE FRECHEIRINHA,1391
07438591000122,MUNICIPIO DE GENERAL SAMPAIO,1393
23467889000117,MUNICIPIO DE GRACA,1249
07827165000180,MUNICIPIO DE GRANJA,1395
41342098000142,MUNICIPIO DE GRANJEIRO,1397
07598709000180,MUNICIPIO DE GROAIRAS,1399
12359535000132,MUNICIPIO DE GUAIUBA,1251
07569205000131,MUNICIPIO DE GUARACIABA DO NORTE,1401
07606478000109,MUNICIPIO DE GUARAMIRANGA,1403
07707680000127,MUNICIPIO DE HIDROLANDIA,1405
23555196000186,MUNICIPIO DE HORIZONTE,1253
23444680000138,MUNICIPIO DE IBARETAMA,1255
07523186000102,MUNICIPIO DE IBIAPINA,1407
12461646000155,MUNICIPIO DE IBICUITINGA,1257
10393593000157,MUNICIPIO DE ICAPUI,1593
07669682000179,MUNICIPIO DE ICO,1409
07810468000190,MUNICIPIO DE IGUATU,1411
07982028000110,MUNICIPIO DE INDEPENDENCIA,1413
06086161000126,SECRETARIA DE EDUCACAO DO MUNICIPIO DE IPAPORANGA,1259
07520141000184,MUNICIPIO DE IPAUMIRIM,1415
07679723000108,MUNICIPIO DE IPU,1417
07680846000169,MUNICIPIO DE IPUEIRAS,1419
07891658000180,MUNICIPIO DE IRACEMA,1421
07683188000169,MUNICIPIO DE IRAUCUBA,1423
07403769000108,MUNICIPIO DE ITAICABA,1425
41563628000182,MUNICIPIO DE ITAITINGA,991
07683956000184,MUNICIPIO DE ITAPAJE,1427
07623077000167,MUNICIPIO DE ITAPIPOCA,1429
07387509000188,MUNICIPIO DE ITAPIUNA,1431
07663941000154,MUNICIPIO DE ITAREMA,1595
07963739000148,MUNICIPIO DE ITATIRA,1433
07442825000105,MUNICIPIO DE JAGUARETAMA,1435
07442981000176,MUNICIPIO DE JAGUARIBARA,1437
07443708000166,MUNICIPIO DE JAGUARIBE,1439
06080001000170,SECRETARIA DE EDUCACAO,1441
30008895000171,SECRETARIA MUNICIPAL DE EDUCACAO,1443
07413255000125,MUNICIPIO DE JATI,1445
23718034000111,MUNICIPIO DE JIJOCA DE JERICOACOARA,985
07974082000114,MUNICIPIO DE JUAZEIRO DO NORTE,1447
07541279000160,MUNICIPIO DE JUCAS,1449
06161029000131,SECRETARIA DE EDUCACAO BASICA - SEDUC,1451
07609621000116,MUNICIPIO DE LAVRAS DA MANGABEIRA,1451
07891674000172,MUNICIPIO DE LIMOEIRO DO NORTE,1453
10508935000137,MUNICIPIO DE MADALENA,1261
07605850000162,MUNICIPIO DE MARACANAU,1585
07963051000168,MUNICIPIO DE MARANGUAPE,1455
07566516000147,MUNICIPIO DE MARCO,1457
07661192000126,MUNICIPIO DE MARTINOPOLE,1459
07598691000116,MUNICIPIO DE MASSAPE,1461
07655269000155,MUNICIPIO DE MAURITI,1463
07598683000170,MUNICIPIO DE MERUOCA,1465
07655277000100,MUNICIPIO DE MILAGRES,1467
06741565000106,MUNICIPIO DE MILHA,1597
10517563000105,MUNICIPIO DE MIRAIMA,1263
07977044000115,MUNICIPIO DE MISSAO VELHA,1469
07736390000101,MUNICIPIO DE MOMBACA,1471
07693989000105,MUNICIPIO DE MONSENHOR TABOSA,1473
07782840000100,MUNICIPIO DE MORADA NOVA,1475
07598675000123,MUNICIPIO DE MORAUJO,1477
07566920000110,MUNICIPIO DE MORRINHOS,1479
07733793000105,MUNICIPIO DE MUCAMBO,1481
07910730000179,MUNICIPIO DE MULUNGU,1483
07536444000195,MUNICIPIO DE NOVA OLINDA,1485
07993439000101,MUNICIPIO DE NOVA RUSSAS,1487
07982010000119,MUNICIPIO DE NOVO ORIENTE,1489
12459616000104,MUNICIPIO DE OCARA,1265
07670821000184,MUNICIPIO DE OROS,1491
07384407000109,MUNICIPIO DE PACAJUS,1493
07963861000114,MUNICIPIO DE PACATUBA,1495
07910755000172,MUNICIPIO DE PACOTI,1497
07734148000107,MUNICIPIO DE PACUJA,1499
07488679000159,MUNICIPIO DE PALHANO,1501
07711666000105,MUNICIPIO DE PALMACIA,1503
07592298000115,MUNICIPIO DE PARACURU,1505
10380608000142,MUNICIPIO DE PARAIPABA,1599
07731102000126,MUNICIPIO DE PARAMBU,1507
07711963000142,MUNICIPIO DE PARAMOTI,1509
07726540000104,MUNICIPIO DE PEDRA BRANCA,1511
07414931000185,MUNICIPIO DE PENAFORTE,1513
07682651000158,MUNICIPIO DE PENTECOSTE,1515
07570518000100,MUNICIPIO DE PEREIRO,1517
23563448000119,MUNICIPIO DE PINDORETAMA,1267
07738057000131,MUNICIPIO DE PIQUET CARNEIRO,1519
10462208000186,MUNICIPIO DE PIRES FERREIRA,1269
07438187000159,MUNICIPIO DE PORANGA,1521
07654114000102,MUNICIPIO DE PORTEIRAS,1523
07658917000127,MUNICIPIO DE POTENGI,1525
12461653000157,MUNICIPIO DE POTIRETAMA,1271
07551179000114,MUNICIPIO DE QUITERIANOPOLIS,9917
23444748000189,MUNICIPIO DE QUIXADA,1527
06742480000142,MUNICIPIO DE QUIXELO,9853
07744303000168,MUNICIPIO DE QUIXERAMOBIM,1529
07807191000147,MUNICIPIO DE QUIXERE,1531
07756646000142,MUNICIPIO DE REDENCAO,1533
07598667000187,MUNICIPIO DE RERIUTABA,1535
07535446000160,MUNICIPIO DE RUSSAS,1537
07811946000187,MUNICIPIO DE SABOEIRO,1539
12464491000100,MUNICIPIO DE SALITRE,1273
07725138000105,MUNICIPIO DE SANTA QUITERIA,1545
07598659000130,MUNICIPIO DE SANTANA DO ACARAU,1541
29953030000102,SECRETARIA MUNICIPAL DE EDUCACAO,1543
30207063000184,SECRETARIA DA EDUCACAO DO MUNICIPIO DE SAO BENEDITO,1547
07533656000119,MUNICIPIO DE SAO GONCALO DO AMARANTE,1549
07891690000165,MUNICIPIO DE SAO JOAO DO JAGUARIBE,1551
30818764000150,SAO JOAO DO JAGUARIBE - SECRETARIA DE EDUCACAO,1551
07623051000119,MUNICIPIO DE SAO LUIS DO CURU,1553
07728421000182,MUNICIPIO DE SENADOR POMPEU,1555
07598642000183,MUNICIPIO DE SENADOR SA,1557
06076737000174,SECRETARIA MUNICIPAL DA EDUCACAO,1559
07598634000137,MUNICIPIO DE SOBRAL,1559
07733256000157,MUNICIPIO DE SOLONOPOLE,1561
07891682000119,MUNICIPIO DE TABULEIRO DO NORTE,1563
07705817000104,MUNICIPIO DE TAMBORIL,1565
12464301000155,MUNICIPIO DE TARRAFAS,1275
07849532000147,MUNICIPIO DE TAUA,1567
23489834000108,MUNICIPIO DE TEJUCUOCA,1277
07735178000120,MUNICIPIO DE TIANGUA,1569
06075940000126,SECRETARIA MUNICIPAL DE EDUCACAO DE TRAIRI,1571
10517878000152,MUNICIPIO DE TURURU,1279
07735541000107,MUNICIPIO DE UBAJARA,1573
07520372000198,MUNICIPIO DE UMARI,1575
06079927000145,SECRETARIA MUNICIPAL DE EDUCACAO,9855
07623069000110,MUNICIPIO DE URUBURETAMA,1577
07667926000184,MUNICIPIO DE URUOCA,1579
07673114000141,MUNICIPIO DE VARJOTA,9857
32828357000159,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO,1581
06071907000128,SECRETARIA MUNICIPAL DE EDUCACAO DE VICOSA DO CEARA,1583
31796626000180,MUNICIPIO DE AGUA DOCE DO NORTE,5717
31796584000187,MUNICIPIO DE AGUIA BRANCA,5733
27174101000135,MUNICIPIO DE ALEGRE,5603
30037940000116,SECRETARIA MUNICIPAL DE EDUCACAO ALFREDO CHAVES,5605
31796659000120,MUNICIPIO DE ALTO RIO NOVO,5719
27142694000158,MUNICIPIO DE ANCHIETA,5607
27165604000144,MUNICIPIO DE APIACA,5609
27142702000166,MUNICIPIO DE ARACRUZ,5611
27165620000137,MUNICIPIO DE ATILIO VIVACQUA,5613
28842205000133,SECRETARIA MUNICIPAL DE EDUCACAO DE BAIXO GUANDU/ES,5615
27165745000167,MUNICIPIO DE BARRA DE SAO FRANCISCO,5617
27167436000126,MUNICIPIO DE BOA ESPERANCA,5619
30774603000101,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,5621
01612674000100,MUNICIPIO DE BREJETUBA,758
27165588000190,MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM,5623
27150549000119,MUNICIPIO DE CARIACICA,5625
27165638000139,MUNICIPIO DE CASTELO,5627
27165729000174,MUNICIPIO DE COLATINA,5629
27174077000134,MUNICIPIO DE CONCEICAO DA BARRA,5631
27165570000198,MUNICIPIO DE CONCEICAO DO CASTELO,5633
27174127000183,MUNICIPIO DE DIVINO DE SAO LOURENCO,5635
27150556000110,MUNICIPIO DE DOMINGOS MARTINS,5637
31041495000120,SECRETARIA MUNICIPAL DE EDUCACAO DO MUNICIPIO DE DORES DO RIO PRETO,5639
30022942000131,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE ECOPORANGA,5641
27165182000107,MUNICIPIO DE FUNDAO,5643
04217786000154,MUNICIPIO DE GOVERNADOR LINDENBERG,1114
30746224000108,SECRETARIA MUNICIPAL DE EDUCACAO,5645
27165190000153,MUNICIPIO DE GUARAPARI,5647
27744150000166,MUNICIPIO DE IBATIBA,5709
27165208000117,MUNICIPIO DE IBIRACU,5649
31726490000131,MUNICIPIO DE IBITIRAMA,6011
27165646000185,MUNICIPIO DE ICONHA,5651
36403954000192,MUNICIPIO DE IRUPI,2931
27167451000174,MUNICIPIO DE ITAGUACU,5653
27174168000170,MUNICIPIO DE ITAPEMIRIM,5655
27104363000123,MUNICIPIO DE ITARANA,5657
30704185000186,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,5713
27165653000187,MUNICIPIO DE JERONIMO MONTEIRO,5661
31776479000186,MUNICIPIO DE JOAO NEIVA,5721
31796097000114,MUNICIPIO DE LARANJA DA TERRA,5723
27167410000188,MUNICIPIO DE LINHARES,5663
27167345000190,MUNICIPIO DE MANTENOPOLIS,5665
01609408000128,MUNICIPIO DE MARATAIZES,760
39385927000122,MUNICIPIO DE MARECHAL FLORIANO,2929
27744176000104,MUNICIPIO DE MARILANDIA,5707
27174119000137,MUNICIPIO DE MIMOSO DO SUL,5667
27174051000196,MUNICIPIO DE MONTANHA,5669
27174069000198,MUNICIPIO DE MUCURICI,5671
27165687000171,MUNICIPIO DE MUNIZ FREIRE,5673
27082403000183,MUNICIPIO DE MUQUI,5675
27167428000180,MUNICIPIO DE NOVA VENECIA,5677
27174150000178,MUNICIPIO DE PANCAS,5679
28539872000141,MUNICIPIO DE PEDRO CANARIO,5715
27174085000180,MUNICIPIO DE PINHEIROS,5681
30791507000171,SECRETARIA MUNICIPAL DE EDUCACAO DE PIUMA/ES,5683
01614334000118,MUNICIPIO DE PONTO BELO,762
27165703000126,MUNICIPIO DE PRESIDENTE KENNEDY,5685
27744143000164,MUNICIPIO DE RIO BANANAL,5711
27165711000172,MUNICIPIO DE RIO NOVO DO SUL,5687
27165521000155,MUNICIPIO DE SANTA LEOPOLDINA,5689
36388445000138,MUNICIPIO DE SANTA MARIA DE JETIBA,5725
27167444000172,MUNICIPIO DE SANTA TERESA,5691
36350312000172,MUNICIPIO DE SAO DOMINGOS DO NORTE,2933
27167402000131,MUNICIPIO DE SAO JOSE DO CALCADO,5695
27167477000112,MUNICIPIO DE SAO MATEUS,5697
01612865000171,MUNICIPIO DE SAO ROQUE DO CANAA,764
27174093000127,MUNICIPIO DA SERRA,5699
01612155000141,MUNICIPIO DE SOORETAMA,766
31723570000133,MUNICIPIO DE VARGEM ALTA,5727
31723497000108,MUNICIPIO DE VENDA NOVA DO IMIGRANTE,5729
27165547000101,MUNICIPIO DE VIANA,5701
36350346000167,MUNICIPIO DE VILA PAVAO,2935
01619232000195,MUNICIPIO DE VILA VALERIO,768
27165554000103,MUNICIPIO DE VILA VELHA,5703
27165554000367,MUNICIPIO DE VILA VELHA,5703
27142058000126,MUNICIPIO DE VITORIA,5705
17745108000106,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1050
01613940000119,MUNICIPIO DE ABADIA DE GOIAS,1050
01298330000178,MUNICIPIO DE ABADIANIA,9201
02218683000183,MUNICIPIO DE ACREUNA,9645
25108291000167,MUNICIPIO DE ADELANDIA,9769
25141292000103,MUNICIPIO DE AGUA FRIA DE GOIAS,9771
01173053000177,MUNICIPIO DE AGUA LIMPA,9203
01616520000196,MUNICIPIO DE AGUAS LINDAS DE GOIAS,1052
01298975000100,MUNICIPIO DE ALEXANIA,9205
01345537000156,MUNICIPIO DE ALOANDIA,9209
33331604000170,MUNICIPIO DE ALTO HORIZONTE,85
01740455000106,MUNICIPIO DE ALTO PARAISO DE GOIAS,9211
02367597000132,MUNICIPIO DE ALVORADA DO NORTE,9215
01492098000104,MUNICIPIO DE AMARALINA,1054
00007344000122,MUNICIPIO DE AMERICANO DO BRASIL,9661
01067073000163,MUNICIPIO DE AMORINOPOLIS,9217
01067479000146,MUNICIPIO DE ANAPOLIS,9221
